"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"san ramón","otra nacionalidad (extranjeros)","perú","mujer",220,"2013",13131
"san ramón","otra nacionalidad (extranjeros)","argentina","mujer",90,"2013",13131
"san ramón","otra nacionalidad (extranjeros)","perú","hombre",110,"2013",13131
"san vicente","chilena y otra (doble nacionalidad)","estados unidos","mujer",34,"2013",6117
"santa cruz","chilena (exclusivamente)","colombia","hombre",36,"2013",6310
"santiago","chilena y otra (doble nacionalidad)","japón","hombre",31,"2013",13101
"santiago","chilena (exclusivamente)","españa","mujer",3262,"2013",13101
"santiago","otra nacionalidad (extranjeros)","uruguay","hombre",141,"2013",13101
"santiago","otra nacionalidad (extranjeros)","estados unidos","hombre",81,"2013",13101
"santiago","chilena y otra (doble nacionalidad)","colombia","mujer",162,"2013",13101
"santiago","otra nacionalidad (extranjeros)","bolivia","mujer",392,"2013",13101
"santiago","chilena y otra (doble nacionalidad)","colombia","hombre",162,"2013",13101
"santiago","chilena (exclusivamente)","uruguay","mujer",143,"2013",13101
"santiago","chilena y otra (doble nacionalidad)","estados unidos","hombre",74,"2013",13101
"santiago","chilena (exclusivamente)","rusia","mujer",90,"2013",13101
"santiago","otra nacionalidad (extranjeros)","argentina","hombre",472,"2013",13101
"santiago","otra nacionalidad (extranjeros)","colombia","mujer",3051,"2013",13101
"santiago","otra nacionalidad (extranjeros)","reino unido","mujer",102,"2013",13101
"santiago","otra nacionalidad (extranjeros)","guatemala","hombre",230,"2013",13101
"santiago","chilena y otra (doble nacionalidad)","perú","mujer",669,"2013",13101
"santiago","otra nacionalidad (extranjeros)","colombia","hombre",3343,"2013",13101
"santiago","otra nacionalidad (extranjeros)","ecuador","hombre",81,"2013",13101
"santiago","otra nacionalidad (extranjeros)","república dominicana","hombre",147,"2013",13101
"santiago","otra nacionalidad (extranjeros)","estados unidos","mujer",107,"2013",13101
"santiago","otra nacionalidad (extranjeros)","españa","hombre",90,"2013",13101
"santiago","otra nacionalidad (extranjeros)","argentina","mujer",79,"2013",13101
"santiago","otra nacionalidad (extranjeros)","perú","mujer",4089,"2013",13101
"santiago","chilena (exclusivamente)","uruguay","hombre",286,"2013",13101
"santiago","otra nacionalidad (extranjeros)","perú","hombre",3121,"2013",13101
"santiago","otra nacionalidad (extranjeros)","cuba","hombre",446,"2013",13101
"santiago","otra nacionalidad (extranjeros)","ecuador","mujer",2172,"2013",13101
"santiago","chilena y otra (doble nacionalidad)","perú","hombre",195,"2013",13101
"santiago","otra nacionalidad (extranjeros)","méxico","hombre",81,"2013",13101
"santo domingo","chilena (exclusivamente)","reino unido","mujer",12,"2013",5606
"santo domingo","chilena (exclusivamente)","siria","mujer",14,"2013",5606
"sierra gorda","chilena y otra (doble nacionalidad)","perú","mujer",7,"2013",2103
"sierra gorda","otra nacionalidad (extranjeros)","colombia","hombre",48,"2013",2103
"sierra gorda","chilena (exclusivamente)","perú","hombre",8,"2013",2103
"sierra gorda","chilena y otra (doble nacionalidad)","bolivia","mujer",14,"2013",2103
"sierra gorda","otra nacionalidad (extranjeros)","bolivia","mujer",22,"2013",2103
"sierra gorda","otra nacionalidad (extranjeros)","colombia","mujer",72,"2013",2103
"talagante","otra nacionalidad (extranjeros)","perú","hombre",353,"2013",13601
"talagante","chilena (exclusivamente)","honduras","mujer",125,"2013",13601
"talagante","chilena (exclusivamente)","argentina","hombre",752,"2013",13601
"talagante","otra nacionalidad (extranjeros)","colombia","mujer",125,"2013",13601
"talagante","otra nacionalidad (extranjeros)","perú","mujer",540,"2013",13601
"talagante","chilena (exclusivamente)","honduras","hombre",125,"2013",13601
"talca","otra nacionalidad (extranjeros)","perú","hombre",111,"2013",7101
"talca","otra nacionalidad (extranjeros)","suiza","mujer",81,"2013",7101
"talca","chilena (exclusivamente)","argentina","mujer",235,"2013",7101
"talca","chilena y otra (doble nacionalidad)","suiza","hombre",81,"2013",7101
"talcahuano","chilena (exclusivamente)","brasil","mujer",118,"2013",8110
"talcahuano","chilena y otra (doble nacionalidad)","italia","mujer",20,"2013",8110
"talcahuano","chilena y otra (doble nacionalidad)","croacia","hombre",77,"2013",8110
"talcahuano","chilena y otra (doble nacionalidad)","ecuador","hombre",49,"2013",8110
"talcahuano","otra nacionalidad (extranjeros)","colombia","hombre",116,"2013",8110
"talcahuano","otra nacionalidad (extranjeros)","perú","hombre",61,"2013",8110
"talcahuano","chilena (exclusivamente)","argentina","hombre",52,"2013",8110
"talcahuano","chilena y otra (doble nacionalidad)","croacia","mujer",77,"2013",8110
"taltal","otra nacionalidad (extranjeros)","colombia","hombre",54,"2013",2104
"taltal","otra nacionalidad (extranjeros)","brasil","mujer",54,"2013",2104
"taltal","otra nacionalidad (extranjeros)","brasil","hombre",108,"2013",2104
"taltal","otra nacionalidad (extranjeros)","colombia","mujer",108,"2013",2104
"temuco","chilena y otra (doble nacionalidad)","colombia","mujer",52,"2013",9101
"temuco","otra nacionalidad (extranjeros)","uruguay","hombre",124,"2013",9101
"temuco","chilena (exclusivamente)","argentina","hombre",200,"2013",9101
"temuco","otra nacionalidad (extranjeros)","uruguay","mujer",52,"2013",9101
"temuco","chilena y otra (doble nacionalidad)","estados unidos","hombre",86,"2013",9101
"temuco","chilena y otra (doble nacionalidad)","república dominicana","hombre",47,"2013",9101
"temuco","otra nacionalidad (extranjeros)","brasil","mujer",138,"2013",9101
"temuco","chilena (exclusivamente)","estados unidos","mujer",43,"2013",9101
"temuco","otra nacionalidad (extranjeros)","alemania","mujer",72,"2013",9101
"temuco","chilena (exclusivamente)","argentina","mujer",396,"2013",9101
"temuco","chilena (exclusivamente)","reino unido","hombre",41,"2013",9101
"temuco","chilena y otra (doble nacionalidad)","argentina","mujer",334,"2013",9101
"temuco","chilena (exclusivamente)","nicaragua","mujer",151,"2013",9101
"temuco","otra nacionalidad (extranjeros)","argentina","hombre",203,"2013",9101
"temuco","chilena y otra (doble nacionalidad)","argentina","hombre",237,"2013",9101
"temuco","chilena y otra (doble nacionalidad)","república dominicana","mujer",94,"2013",9101
"temuco","otra nacionalidad (extranjeros)","argentina","mujer",141,"2013",9101
"temuco","otra nacionalidad (extranjeros)","españa","hombre",42,"2013",9101
"temuco","chilena y otra (doble nacionalidad)","perú","mujer",110,"2013",9101
"teno","otra nacionalidad (extranjeros)","argentina","mujer",108,"2013",7308
"teno","otra nacionalidad (extranjeros)","argentina","hombre",108,"2013",7308
"teno","chilena (exclusivamente)","argentina","mujer",116,"2013",7308
"tierra amarilla","chilena (exclusivamente)","argentina","hombre",25,"2013",3103
"tierra amarilla","otra nacionalidad (extranjeros)","bolivia","mujer",14,"2013",3103
"tierra amarilla","otra nacionalidad (extranjeros)","españa","mujer",22,"2013",3103
"tiltil","chilena (exclusivamente)","paraguay","hombre",54,"2013",13303
"tiltil","chilena (exclusivamente)","paraguay","mujer",26,"2013",13303
"tirúa","otra nacionalidad (extranjeros)","panamá","hombre",22,"2013",8207
"tocopilla","chilena (exclusivamente)","suecia","hombre",49,"2013",2301
"tocopilla","otra nacionalidad (extranjeros)","perú","hombre",130,"2013",2301
"tocopilla","chilena (exclusivamente)","argentina","hombre",118,"2013",2301
"tocopilla","otra nacionalidad (extranjeros)","perú","mujer",130,"2013",2301
"tocopilla","otra nacionalidad (extranjeros)","china","hombre",130,"2013",2301
"tocopilla","chilena y otra (doble nacionalidad)","argentina","hombre",4,"2013",2301
"toltén","chilena y otra (doble nacionalidad)","argentina","mujer",29,"2013",9118
"tomé","otra nacionalidad (extranjeros)","colombia","mujer",59,"2013",8111
"tomé","chilena y otra (doble nacionalidad)","argentina","mujer",118,"2013",8111
"tomé","chilena (exclusivamente)","españa","mujer",44,"2013",8111
"tomé","chilena y otra (doble nacionalidad)","argentina","hombre",59,"2013",8111
"tomé","chilena (exclusivamente)","grecia","hombre",85,"2013",8111
"traiguén","chilena (exclusivamente)","estados unidos","mujer",55,"2013",9210
"valdivia","otra nacionalidad (extranjeros)","estados unidos","mujer",13,"2013",14101
"valdivia","chilena (exclusivamente)","argentina","hombre",177,"2013",14101
"valdivia","otra nacionalidad (extranjeros)","colombia","mujer",29,"2013",14101
"valdivia","chilena (exclusivamente)","brasil","hombre",13,"2013",14101
"valdivia","chilena y otra (doble nacionalidad)","ecuador","hombre",21,"2013",14101
"valdivia","chilena (exclusivamente)","ecuador","hombre",31,"2013",14101
"valdivia","chilena y otra (doble nacionalidad)","españa","mujer",27,"2013",14101
"valdivia","chilena y otra (doble nacionalidad)","perú","hombre",29,"2013",14101
"valdivia","otra nacionalidad (extranjeros)","argentina","hombre",143,"2013",14101
"valdivia","chilena y otra (doble nacionalidad)","argentina","hombre",136,"2013",14101
"valdivia","chilena y otra (doble nacionalidad)","argentina","mujer",109,"2013",14101
"valdivia","chilena (exclusivamente)","argentina","mujer",101,"2013",14101
"vallenar","otra nacionalidad (extranjeros)","venezuela","hombre",57,"2013",3301
"vallenar","otra nacionalidad (extranjeros)","colombia","mujer",19,"2013",3301
"vallenar","otra nacionalidad (extranjeros)","venezuela","mujer",19,"2013",3301
"valparaíso","chilena y otra (doble nacionalidad)","cuba","hombre",56,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","cuba","mujer",41,"2013",5101
"valparaíso","chilena y otra (doble nacionalidad)","brasil","hombre",556,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","argentina","mujer",129,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","españa","hombre",64,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","perú","mujer",273,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","francia","hombre",56,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","españa","mujer",41,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","ecuador","mujer",82,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","reino unido","hombre",50,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","argentina","hombre",45,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","ecuador","hombre",41,"2013",5101
"valparaíso","ns/nr","no contesta","mujer",41,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","colombia","mujer",237,"2013",5101
"valparaíso","chilena (exclusivamente)","no contesta","mujer",59,"2013",5101
"valparaíso","chilena (exclusivamente)","argentina","mujer",517,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","alemania","mujer",41,"2013",5101
"valparaíso","chilena y otra (doble nacionalidad)","suiza","mujer",235,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","colombia","hombre",372,"2013",5101
"valparaíso","chilena y otra (doble nacionalidad)","brasil","mujer",139,"2013",5101
"valparaíso","chilena y otra (doble nacionalidad)","ecuador","mujer",63,"2013",5101
"valparaíso","chilena y otra (doble nacionalidad)","argentina","mujer",138,"2013",5101
"valparaíso","chilena (exclusivamente)","perú","hombre",63,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","estados unidos","hombre",90,"2013",5101
"valparaíso","ns/nr","no contesta","hombre",41,"2013",5101
"valparaíso","chilena (exclusivamente)","argentina","hombre",696,"2013",5101
"valparaíso","otra nacionalidad (extranjeros)","italia","mujer",50,"2013",5101
"vichuquén","otra nacionalidad (extranjeros)","españa","mujer",37,"2013",7309
"vicuña","chilena (exclusivamente)","argentina","mujer",47,"2013",4106
"vicuña","otra nacionalidad (extranjeros)","perú","mujer",56,"2013",4106
"vilcún","chilena (exclusivamente)","argentina","mujer",30,"2013",9119
"villa alemana","chilena y otra (doble nacionalidad)","israel","hombre",192,"2013",5804
"villa alemana","chilena y otra (doble nacionalidad)","israel","mujer",96,"2013",5804
"villa alemana","otra nacionalidad (extranjeros)","el salvador","hombre",76,"2013",5804
"villa alemana","otra nacionalidad (extranjeros)","colombia","hombre",111,"2013",5804
"villa alemana","chilena y otra (doble nacionalidad)","argentina","mujer",157,"2013",5804
"villa alemana","chilena (exclusivamente)","australia","hombre",8,"2013",5804
"villa alemana","otra nacionalidad (extranjeros)","estados unidos","hombre",76,"2013",5804
"villa alemana","chilena y otra (doble nacionalidad)","argentina","hombre",244,"2013",5804
"villa alemana","otra nacionalidad (extranjeros)","colombia","mujer",333,"2013",5804
"villa alemana","chilena (exclusivamente)","estados unidos","hombre",14,"2013",5804
"villa alemana","chilena (exclusivamente)","españa","hombre",99,"2013",5804
"villarrica","otra nacionalidad (extranjeros)","alemania","hombre",80,"2013",9120
"villarrica","chilena y otra (doble nacionalidad)","argentina","hombre",93,"2013",9120
"villarrica","chilena (exclusivamente)","argentina","mujer",239,"2013",9120
"villarrica","otra nacionalidad (extranjeros)","nueva zelanda","hombre",46,"2013",9120
"villarrica","chilena y otra (doble nacionalidad)","argentina","mujer",312,"2013",9120
"villarrica","otra nacionalidad (extranjeros)","argentina","mujer",56,"2013",9120
"villarrica","otra nacionalidad (extranjeros)","canadá","mujer",140,"2013",9120
"viña del mar","otra nacionalidad (extranjeros)","colombia","hombre",51,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","brasil","mujer",153,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","italia","hombre",223,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","uruguay","hombre",185,"2013",5109
"viña del mar","chilena (exclusivamente)","estados unidos","mujer",56,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","argentina","mujer",523,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","argentina","mujer",76,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","perú","hombre",165,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","japón","hombre",56,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","bélgica","hombre",97,"2013",5109
"viña del mar","chilena (exclusivamente)","argentina","hombre",315,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","alemania","hombre",101,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","alemania","mujer",215,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","reino unido","mujer",101,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","paraguay","mujer",82,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","argentina","hombre",418,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","perú","mujer",165,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","españa","mujer",42,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","estados unidos","hombre",84,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","argentina","hombre",118,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","italia","hombre",74,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","españa","mujer",183,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","españa","hombre",132,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","bolivia","hombre",86,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","estados unidos","mujer",210,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","brasil","hombre",42,"2013",5109
"viña del mar","chilena y otra (doble nacionalidad)","estados unidos","hombre",45,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","colombia","mujer",459,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","venezuela","mujer",81,"2013",5109
"viña del mar","otra nacionalidad (extranjeros)","bolivia","hombre",43,"2013",5109
"viña del mar","chilena (exclusivamente)","venezuela","hombre",45,"2013",5109
"vitacura","otra nacionalidad (extranjeros)","argentina","mujer",86,"2013",13132
"vitacura","chilena (exclusivamente)","perú","hombre",54,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","colombia","hombre",432,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","jordania","hombre",141,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","francia","hombre",307,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","israel","mujer",428,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","bolivia","mujer",216,"2013",13132
"vitacura","chilena (exclusivamente)","cuba","hombre",428,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","argentina","hombre",141,"2013",13132
"vitacura","chilena (exclusivamente)","francia","mujer",428,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","bolivia","hombre",42,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","colombia","mujer",432,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","estados unidos","mujer",345,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","francia","mujer",144,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","méxico","hombre",88,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","méxico","mujer",88,"2013",13132
"vitacura","otra nacionalidad (extranjeros)","estados unidos","hombre",115,"2013",13132
"vitacura","chilena (exclusivamente)","canadá","hombre",42,"2013",13132
"yumbel","chilena (exclusivamente)","argentina","mujer",81,"2013",8313
"zapallar","otra nacionalidad (extranjeros)","alemania","mujer",10,"2013",5405
"zapallar","chilena (exclusivamente)","argentina","hombre",20,"2013",5405
